Date,Facebook Ad Campaign,Instagram Ad Campaign,Facebook Ad Views,Instagram Ad Views,Facebook Click-through Rate,Instagram Click-through Rate,Facebook Ad Clicks,Instagram Ad Clicks,Facebook Conversion Rate,Instagram Conversion Rate,Facebook Ad Conversion,Instagram Ad Conversion,Cost Per Facebook Ad,Cost Per Instagram Ad,Facebook Cost Per Click,Instagram Cost Per Click
2024-08-13,FB_B,IG_Y,15693.0,10439.0,0.050456191465806745,0.040325665983953485,791.0,420.0,0.09319318304190899,0.06117197772413674,73.0,25.0,933.0370914349095,398.1571095116934,1.179566487275486,0.9479931178849843
2024-08-14,FB_B,IG_X,6177.0,17392.0,0.04596838325987125,0.05661290451819268,283.0,984.0,0.08130201070074555,0.11472411862246787,23.0,112.0,254.24717060272923,937.1345408370997,0.8983998961227181,0.9523725008507111
2024-08-15,FB_C,IG_X,9760.0,6282.0,0.02132926651552544,0.0637187449649712,208.0,400.0,0.05116033161391186,0.11038035492896808,10.0,,169.06962375164255,471.39542977940357,0.8128347295752045,1.178488574448509
2024-08-16,FB_C,IG_Y,5011.0,5856.0,0.035330300990651695,0.043445013745883894,177.0,254.0,0.05619874349504754,0.08182998719117743,9.0,20.0,140.35081956765893,211.437096041617,0.7929424834331013,0.83242951197487
2024-08-17,FB_C,IG_X,27758.0,25571.0,0.03167427175462728,0.05462555902438474,,1396.0,0.07995171743262618,0.10437695307323268,70.0,145.0,774.5278417280157,1502.7826472208149,0.8811465776200406,1.0764918676366868
2024-08-18,FB_C,IG_Z,21522.0,7797.0,0.03563919954315918,0.03419350072531779,767.0,266.0,0.04219865227359288,0.03325895590851768,32.0,8.0,481.06553916300265,153.21608394416174,0.6272040927809682,0.5760003155795554
2024-08-19,FB_A,IG_Z,16563.0,9476.0,0.0650349398479168,0.03701065641908818,1077.0,350.0,0.12314167272814125,0.03773356934448209,132.0,13.0,1160.4843572140612,308.04317633921755,1.0775156520093419,0.880123360969193
2024-08-20,FB_C,IG_X,19051.0,13428.0,0.03606004143915674,0.045441322973645816,686.0,610.0,0.043302886321411084,0.12802978852850688,29.0,78.0,470.476586633478,579.7295164155902,0.6858259280371399,0.9503762564190003
2024-08-21,FB_B,IG_Y,16022.0,8669.0,0.045360161328092494,0.04965042544512077,726.0,430.0,0.07618083319962075,0.07634798249083735,55.0,32.0,795.1589792060266,477.83277121248125,1.0952603019366758,1.1112390028197239
2024-08-22,FB_A,IG_Z,13234.0,16336.0,0.0528064903638703,0.019722642781273607,698.0,322.0,0.11758251767091595,0.04866732623323457,82.0,15.0,750.8075240144258,288.41290157128856,1.075655478530696,0.8956922409046228
2024-08-23,FB_B,IG_Y,21173.0,13342.0,0.04842314946759377,0.04628773558537523,1025.0,617.0,0.09041840525385765,0.06210839159413756,,38.0,1055.1316231953003,577.4090262636058,1.0293967055563906,0.9358331057756982
2024-08-24,FB_B,IG_Y,23631.0,14383.0,0.047409475701039414,0.03560669505102825,1120.0,512.0,0.08035169633458096,0.061502649181759225,89.0,31.0,992.4292315844273,536.4466082414573,0.8860975282003815,1.0477472817215963
2024-08-25,FB_B,IG_Z,15041.0,14879.0,0.04984506374398174,0.020643593155077435,749.0,307.0,0.08265828523497665,0.058687257881870306,61.0,18.0,857.34283504516,244.91785506486923,1.1446499800335914,0.7977780295272613
2024-08-26,FB_C,IG_Y,5406.0,21815.0,0.023397620121014706,0.038797112794276695,126.0,846.0,0.04347868081023732,0.08152378656484445,5.0,68.0,123.08614690627779,906.2607973670929,0.9768741817958555,1.071230256935098
2024-08-27,FB_C,IG_Z,14206.0,9624.0,0.023899503998005785,0.030879131588952273,339.0,297.0,0.05212879135377002,0.05034823936865067,17.0,14.0,273.7076474021678,214.64844597336636,0.8073971899768962,0.7227220403143648
2024-08-28,FB_A,IG_Y,9431.0,11461.0,0.06780819034438657,0.0376190369004695,639.0,431.0,0.13866233757522176,0.06972498121690675,88.0,30.0,729.0501508038659,458.72338268372596,1.1409235536836713,1.06432339369774
2024-08-29,FB_A,IG_Z,11542.0,5819.0,0.06499955596904142,0.019091308165653978,750.0,111.0,0.13778829526689926,0.05979002926519689,103.0,6.0,820.2173325052496,81.58308267769256,1.0936231100069995,0.7349827268260591
2024-08-30,FB_C,IG_X,13906.0,14516.0,0.03816456977400646,0.05698922279317433,530.0,827.0,0.0533951316054794,0.09672946316433967,28.0,79.0,328.5535723228853,1055.5714826183964,0.6199124006092176,1.2763863151371178
2024-08-31,FB_B,IG_Z,11889.0,23073.0,0.050174306423278414,0.03604806552221349,596.0,831.0,0.09283415745115046,0.03759738974644081,55.0,31.0,540.8104181654829,618.7200863142791,0.9074000304789982,0.7445488403300591
2024-09-01,FB_A,IG_Z,22159.0,27968.0,0.06194310611980604,0.025664307318945034,1372.0,717.0,0.13638381564443777,0.04842848685393102,187.0,34.0,1731.0445960339905,527.0292071905936,1.2616943119781272,0.7350477087734918
2024-09-02,FB_C,IG_Z,17611.0,6658.0,0.03308265474055747,0.02232665555261654,582.0,148.0,0.040247352905635865,0.041451194484477635,23.0,6.0,473.4260216087843,127.87625420455996,0.8134467725236844,0.8640287446254051
2024-09-03,FB_C,IG_Z,18076.0,7500.0,0.037782558478800195,0.026851546918656308,682.0,201.0,0.07242734281350367,0.03989851924932586,49.0,8.0,666.734460715037,176.6048464175714,0.977616511312371,0.8786310767043353
2024-09-04,FB_C,IG_Y,21524.0,6120.0,0.03157613509023881,0.03096725422097562,679.0,189.0,0.07793478211155676,0.08580950578213327,52.0,16.0,515.0289044927459,183.66937704268048,0.7585109049966803,0.9717956457284681
2024-09-05,FB_B,IG_X,9882.0,8020.0,0.04764782648656775,0.061409751689605496,470.0,492.0,0.07365302937334228,0.11603886980874178,34.0,57.0,506.44630835773813,478.1842096958309,1.0775453369313577,0.9719191253980303
2024-09-06,FB_C,IG_Z,19113.0,14213.0,0.02312953432007201,0.034526816219003734,442.0,490.0,0.04645790744131684,0.06298068279199717,20.0,30.0,351.71226175360147,361.1806132676856,0.7957290989900486,0.7371032923830318
2024-09-07,FB_C,IG_Y,24238.0,9436.0,0.029478424402322054,0.041760009268592566,714.0,394.0,0.07842985211085421,0.07670834267891904,55.0,30.0,574.7917672679548,448.0682264585653,0.8050304863696847,1.1372290011638713
2024-09-08,FB_C,IG_X,14315.0,18305.0,0.03432794223916198,0.05206205777876779,491.0,952.0,0.06150160574561385,0.09292340364104601,30.0,88.0,347.1908753882487,1143.5371423093218,0.707109725841647,1.2011944772156742
2024-09-09,FB_C,IG_X,22347.0,5823.0,0.025418853966327308,0.060995667288915666,568.0,355.0,0.040567865378868945,0.1009466553968583,23.0,35.0,444.1648164985024,434.68508975083677,0.7819803107368,1.224465041551653
2024-09-10,FB_A,IG_X,12151.0,21858.0,0.05404508361049069,0.05609374049576735,656.0,1226.0,0.11030527995054117,0.12920021852787267,72.0,158.0,779.5339832161343,1119.4976246209555,1.1883139988050828,0.9131301995276963
2024-09-11,FB_A,IG_X,8610.0,17467.0,0.05627653616448831,0.06151864617100032,484.0,1074.0,0.11799774697075438,0.11385034300930809,57.0,122.0,620.8059922105936,1167.5924251476351,1.2826570086995734,1.087143785053664
2024-09-12,FB_C,IG_Z,14884.0,10990.0,0.024830012559856666,0.030629175851660414,369.0,336.0,0.06771635644099071,0.05838948339204081,24.0,19.0,360.2384638798704,271.70588036357543,0.9762559996744454,0.8086484534630222
2024-09-13,FB_B,IG_Z,11894.0,7134.0,0.039298252740727915,0.03368810946425595,467.0,240.0,0.09932641512547198,0.030294313185016585,46.0,7.0,435.1172146337318,211.68313762829519,0.9317285109930017,0.8820130734512299
2024-09-14,FB_A,IG_Y,24007.0,26965.0,0.058497016857361736,0.0419712598643552,1404.0,1131.0,0.13981686051701825,0.08072822928730083,,91.0,1427.6997831552571,870.5414008808458,1.0168801874325193,0.7697094614331086
2024-09-15,FB_C,IG_Y,27935.0,25264.0,0.03815677027767068,0.038282821364313324,1065.0,967.0,0.05150044797535036,0.061501146301272125,54.0,59.0,850.4217234632725,1054.9733609662765,0.7985180502002559,1.0909755542567492
2024-09-16,FB_A,IG_Y,14873.0,19007.0,0.060141192934774365,0.04915891719852275,894.0,934.0,0.12152880407473901,0.08276920848365792,108.0,77.0,1088.6993723765427,905.3825899667781,1.2177845328596675,0.9693603746967646
2024-09-17,FB_A,IG_X,17289.0,14233.0,0.05375840761630646,0.05582227649757689,929.0,,0.1213329419143842,0.126830833985443,112.0,100.0,991.5925088006197,777.2669170549567,1.0673762204527661,0.9789255882304241
2024-09-18,FB_B,IG_X,17208.0,20378.0,0.036539433387617476,0.05710179037081077,628.0,1163.0,0.0862258103778895,0.1287367652200163,54.0,149.0,693.428709096548,1194.2871266924005,1.1041858425104267,1.0269020865798801
2024-09-19,FB_C,IG_Z,15828.0,5141.0,0.03392312290275851,0.022409752788294986,536.0,115.0,0.0467664757536968,0.05162210701555697,25.0,5.0,532.7688008498559,76.2187593805718,0.9939716433765968,0.6627718207006243
2024-09-20,FB_C,IG_X,7137.0,14135.0,0.027655975288727756,0.05751301578854553,197.0,812.0,0.0790982625273537,0.10832819221008863,15.0,87.0,192.72704770026672,903.223014336897,0.9783098868033844,1.1123436137153904
2024-09-21,FB_B,IG_X,32388.0,22055.0,0.05143661893170719,0.056432152989658875,1665.0,1244.0,0.10413268746666345,0.12780068376993975,173.0,158.0,1463.2726218565524,1145.3187943237792,0.8788424155294609,0.9206742719644527
2024-09-22,FB_B,IG_X,8171.0,9569.0,0.0481902153728154,0.0486967679589405,393.0,465.0,0.08993332113176948,0.1169443932798678,35.0,54.0,452.0071013123996,447.98772548098583,1.1501452959603042,0.9634144633999695
2024-09-23,FB_C,IG_Y,20710.0,11835.0,0.03592482901082737,0.031191741947062875,744.0,369.0,0.06412981690736119,0.06259597118153638,47.0,23.0,656.0573061961175,396.70349320226546,0.881797454564674,1.075077217350313
2024-09-24,FB_C,IG_Y,16371.0,15172.0,0.025438920788368975,0.04208718639429542,416.0,638.0,0.04909044214238649,0.0786290231066999,20.0,50.0,325.1200682174701,512.3405384385861,0.7815386255227647,0.8030415962987243
2024-09-25,FB_B,IG_Z,20945.0,20390.0,0.04884717844922116,0.03327384538700641,1023.0,678.0,0.09175148281566987,0.03960980073857216,93.0,26.0,1039.618018877679,436.197068277044,1.0162443977298916,0.6433585077832508
2024-09-26,FB_A,IG_X,12052.0,7267.0,0.05528123969387437,0.05546802741844016,666.0,403.0,0.12779880532485904,0.10879217285794726,85.0,43.0,892.3334866153267,435.7833416233902,1.339840069992983,1.081348242241663
2024-09-27,FB_A,IG_X,8654.0,10564.0,0.06878136958900583,0.049535452506392914,,523.0,0.12060668113546355,0.10821862288025447,71.0,56.0,709.2721156339328,578.8816897933089,1.1920539758553492,1.1068483552453323
2024-09-28,FB_B,IG_Z,30865.0,20034.0,0.047727485630667484,0.0313304395338607,1473.0,627.0,0.10961140682339765,0.053285792112589686,161.0,33.0,1398.293781876741,536.363508287231,0.9492829476420509,0.8554441918456634
2024-09-29,FB_A,IG_X,26780.0,12877.0,0.05649023600350684,0.04660211453219205,1512.0,600.0,0.12445366624990904,0.10427081961397006,188.0,62.0,1810.316083782116,647.3597823998851,1.1972989972103942,1.0789329706664752
2024-09-30,FB_B,IG_X,13636.0,20028.0,0.04039023724584545,0.053836674096039094,550.0,1078.0,0.08483894850368676,0.09657081797823712,46.0,104.0,567.4085568877108,1310.7896245905245,1.0316519216140196,1.2159458484142156
2024-10-01,FB_A,IG_Y,11441.0,11611.0,0.053818531701432866,0.033267335167968405,615.0,386.0,0.1308860811046335,0.08014877738359825,80.0,30.0,661.5131028294738,384.9726698078186,1.0756310615113396,0.9973385228181829
2024-10-02,FB_A,IG_Z,14667.0,21297.0,0.06389281917787455,0.021689181021197667,937.0,461.0,0.10681850046326567,0.06320811537383049,100.0,29.0,1274.660217304068,274.4055919497529,1.3603630921067962,0.595239895769529
2024-10-03,FB_C,IG_Z,17149.0,6011.0,0.024374312259958543,0.022045878983164072,417.0,132.0,0.05538063254825066,0.056560489122704095,23.0,7.0,362.6543830647796,80.85429994714188,0.8696747795318456,0.6125325753571355
2024-10-04,FB_C,IG_Z,6798.0,21826.0,0.03190606531854978,0.02573414114087956,216.0,561.0,0.053878358015103434,0.043534714637008635,11.0,24.0,184.31443445795907,406.62036799092857,0.8533075669349957,0.7248134901799084
2024-10-05,FB_A,IG_Z,18980.0,19819.0,0.05529270053850714,0.019023004112407954,1049.0,,0.11727228380431108,0.06742092091035429,123.0,25.0,1090.7486165053958,267.20092047782714,1.0397984904722553,0.7087557572356158
2024-10-06,FB_A,IG_Y,13643.0,23127.0,0.06323937889587737,0.03795586881858196,862.0,877.0,0.13127119303714904,0.09648830284996729,113.0,84.0,1070.3191738819096,918.5853297887629,1.2416695752690365,1.0474177078549178
2024-10-07,FB_C,IG_Y,14900.0,15738.0,0.03629879457081078,0.04023414894229402,540.0,633.0,0.0593669212865363,0.06837393597536395,32.0,43.0,350.12750304351437,621.7926437966895,0.648384264895397,0.9822948559189407
2024-10-08,FB_C,IG_X,18673.0,18730.0,0.03556050486289306,0.054665885699326504,664.0,1023.0,0.07176057801063851,0.09157670340481452,47.0,93.0,419.302102531898,1079.5240567461206,0.6314790700781596,1.0552532324008999
2024-10-09,FB_C,IG_X,16130.0,15120.0,0.03521702661861563,0.05265568200806081,568.0,796.0,0.06305955612559463,0.11965234833403049,35.0,95.0,460.60503548995183,770.7700742506029,0.8109243582569574,0.9683041133801543
2024-10-10,FB_B,IG_X,20222.0,12767.0,0.03875444811384504,0.06178293216141505,783.0,788.0,0.08368277738630221,0.12310441045396613,65.0,97.0,752.5524292633622,780.6990546529961,0.961114213618598,0.9907348409301981
2024-10-11,FB_A,IG_X,6300.0,17703.0,0.05176769893969037,0.04790653384841008,326.0,848.0,0.1323991497473389,0.12871458263805421,43.0,109.0,402.78085922837147,958.409945464705,1.2355241080624892,1.1302004073876237
2024-10-12,FB_C,IG_Y,18765.0,6407.0,0.03397897656974771,0.04011393487562748,637.0,257.0,0.04953158682212366,0.09559345576353243,31.0,24.0,404.93380842098446,236.27950914369865,0.6356888672228955,0.9193755219599169
2024-10-13,FB_A,IG_Z,,20736.0,0.057366944275887025,0.019240828339131086,,398.0,0.10897531919199181,0.054021390728256596,,21.0,2139.6176358784987,300.876459410619,1.1723932251389033,0.7559710035442689
2024-10-14,FB_B,IG_Y,9616.0,19845.0,0.04364692452806694,0.0314231135775582,419.0,623.0,0.09018011696219343,0.08120209356849523,37.0,50.0,364.4942534415685,509.78281687731663,0.8699146860180632,0.8182709741208934
2024-10-15,FB_B,IG_X,21393.0,21438.0,0.03562298185586782,0.05647731699354193,762.0,1210.0,0.08043396983848355,0.09111364205050346,61.0,110.0,910.4681061896707,1409.8466261347698,1.1948400343696466,1.1651625009378264
2024-10-16,FB_C,IG_Y,15617.0,19747.0,0.025191528985500984,0.041320368497756416,393.0,815.0,0.04036348139804865,0.06986625787379111,15.0,56.0,324.0128133948094,889.1776295190452,0.8244600849740698,1.0910154963423868
2024-10-17,FB_B,IG_Z,10752.0,9744.0,0.035673528077489275,0.03556067025688914,383.0,346.0,0.09593190109195206,0.04838459006931706,36.0,16.0,411.71532709614087,225.99882773930705,1.0749747443763469,0.6531758027147603
2024-10-18,FB_A,IG_Z,14852.0,13649.0,0.06758371545202495,0.029157473513201464,1003.0,397.0,0.12044375285889591,0.05514015600334271,120.0,21.0,1133.5578142098623,296.40245906209407,1.1301673122730431,0.7466056903327306
2024-10-19,FB_C,IG_Y,14683.0,14274.0,0.02486793366437061,0.049195820408097,365.0,702.0,0.057820712579726444,0.08229007333273643,21.0,57.0,232.83188155778424,800.4280739890692,0.6378955659117377,1.1402109316083606
2024-10-20,FB_A,IG_Y,29192.0,14389.0,0.06114674339146016,0.030973896967998595,1784.0,445.0,0.13867874058473262,0.08970543958726762,247.0,39.0,2480.381447682332,393.06702981802954,1.3903483451134147,0.883296696220291
2024-10-21,FB_A,IG_Y,8225.0,13591.0,0.050779586413222604,0.03196015369561482,417.0,434.0,0.12284796735851654,0.07119067723548164,51.0,30.0,464.7480071019149,428.80004547876496,1.1145036141532731,0.9880185379695046
2024-10-22,FB_B,IG_X,6316.0,4442.0,0.04833694782611316,0.04588131723140763,305.0,203.0,0.10453726311157538,0.11259810430609893,31.0,22.0,295.7045985911761,190.02389085625987,0.9695232740694297,0.9360782800800979
2024-10-23,FB_B,IG_Y,17337.0,8652.0,0.04146054691508187,0.033705537006670803,718.0,291.0,0.0755780094482064,0.06352568973563169,,,761.0409183129796,288.79014628860716,1.05994556868103,0.9924060009917772
2024-10-24,FB_B,IG_Y,11807.0,13370.0,0.05295838373915331,0.04082540221883356,625.0,545.0,0.0927682585251771,0.07654662094332829,57.0,41.0,506.17432442152784,428.2897265804067,0.8098789190744445,0.7858527093218471
2024-10-25,FB_B,IG_Y,8683.0,11597.0,0.05276236377868072,0.04291144362854856,458.0,497.0,0.10471918506923611,0.09000643331818405,47.0,44.0,514.8394727107669,563.4460045423758,1.1241036522069148,1.1336941741295288
2024-10-26,FB_B,IG_Z,15895.0,23822.0,0.041505812367234954,0.018911703158973378,659.0,450.0,0.09332423029119591,0.05773603413716176,61.0,25.0,668.6420108915444,376.31927737301606,1.0146312760114482,0.8362650608289246
2024-10-27,FB_C,IG_Z,10754.0,10995.0,0.038019217913809356,0.036919417796911984,408.0,405.0,0.06872056712508005,0.06962570948688716,28.0,28.0,290.2050449296318,350.43188567798444,0.711286874827529,0.8652639152542826
2024-10-28,FB_A,IG_X,,10591.0,0.06992315346997557,0.061843307533007624,,654.0,0.11488174271248829,0.10111564503951025,,66.0,367.8469066879985,772.7937007778603,1.0246431941169876,1.1816417443086549
2024-10-29,FB_A,IG_X,,20346.0,0.06650831328247896,0.050932249643141865,,1036.0,0.10369798068148266,0.10992757196695917,,113.0,708.2245785162014,1176.7837125500876,1.0649993661897765,1.1358916144305864
2024-10-30,FB_A,IG_Z,21035.0,15826.0,0.06689742695510457,0.01954375060452936,1407.0,309.0,0.11831601180508286,0.04318121655095987,166.0,13.0,1910.7250557627142,225.55921974216847,1.3580135435413747,0.7299651124342021
2024-10-31,FB_A,IG_Z,8040.0,18138.0,0.05498017472218179,0.021397741464381146,442.0,388.0,0.1157791756335543,0.04762412456236699,51.0,18.0,563.2890827918656,346.6195485389169,1.2744096895743564,0.893349351904425
2024-11-01,FB_B,IG_Z,,21294.0,0.04653404797715512,0.020538888275099455,,,0.10468240729515789,0.06427800519477553,,28.0,612.8732289738888,407.6048746865274,0.899960688654756,0.9327342670172252
2024-11-02,FB_A,IG_Y,28425.0,8019.0,0.05134511827934735,0.03246567558597894,1459.0,260.0,0.10975981209409888,0.08736836300753947,160.0,22.0,1497.2846064219193,246.89976198202444,1.0262403059780119,0.9496144691616325
2024-11-03,FB_C,IG_Y,31931.0,13406.0,0.021898358736433393,0.04037123377331468,699.0,541.0,0.07866936910140432,0.09529764765390326,54.0,51.0,612.4960413433035,607.3341846371987,0.8762461249546546,1.1226140196621048
2024-11-04,FB_C,IG_Z,22633.0,12315.0,0.03997785224066581,0.022916948849868005,904.0,282.0,0.07832552479217984,0.03814044433327546,70.0,10.0,749.382633709944,220.89995224670477,0.8289630903871062,0.783333163995407
2024-11-05,FB_A,IG_Y,22014.0,12036.0,0.056532784988518214,0.03716279433058289,1244.0,447.0,0.10990526572285754,0.09493444471365753,136.0,42.0,1445.2889153704177,431.51309261708224,1.161807809783294,0.9653536747585733
2024-11-06,FB_A,IG_Y,19996.0,4785.0,0.06496367824097693,0.04979010666768645,1299.0,238.0,0.11392207821909281,0.06239049096713538,147.0,14.0,1487.932508999157,221.76675617734995,1.1454445796760255,0.9317930931821427
2024-11-07,FB_C,IG_X,21336.0,10139.0,0.036133301060536326,0.05868628497850689,770.0,595.0,0.0758222296349554,0.1255439712174861,58.0,,528.7787969861654,585.3104872441686,0.6867257103716433,0.983715104612048
2024-11-08,FB_C,IG_Z,13853.0,10344.0,0.03716046542014458,0.03697961334094003,514.0,382.0,0.0786648888358443,0.04316295117842912,40.0,16.0,446.0720743441137,210.66836417299942,0.8678445026150071,0.5514878643272236
2024-11-09,FB_B,IG_Z,21703.0,24664.0,0.05495256594804313,0.020851131100662314,1192.0,514.0,0.08773756411344176,0.04258350533656266,104.0,21.0,1416.4145156521176,332.3536802416062,1.1882672111175483,0.6466024907424245
2024-11-10,FB_C,IG_Y,10207.0,12504.0,0.024829929705137355,0.03764278949665138,253.0,470.0,0.05283988182563591,0.08048354306794656,13.0,37.0,169.5823828786868,448.3279562614702,0.6702860983347304,0.953889268641426
2024-11-11,FB_B,IG_Z,21014.0,5936.0,0.035807016537193995,0.029094636065647085,752.0,172.0,0.09104376053006168,0.06762760750892928,68.0,11.0,781.2126793006634,120.74124471547097,1.0388466480062013,0.701983980903901
2024-11-12,FB_B,IG_X,5987.0,7807.0,0.04322383035989172,0.046535161237774764,258.0,363.0,0.09751076825462938,0.09191125458725621,25.0,33.0,250.17589775298475,391.8200551059824,0.9696740222983905,1.0793940912010536
2024-11-13,FB_B,IG_X,12622.0,11151.0,0.037601613396578935,0.04508374887255916,474.0,502.0,0.08093898061499918,0.10408923900282982,38.0,52.0,463.89218164278844,648.7141624884612,0.9786754886978659,1.2922592878256198
2024-11-14,FB_B,IG_X,14160.0,13493.0,0.0354485177832411,0.05840868667593835,501.0,788.0,0.09945892698476291,0.12426287954733344,49.0,97.0,451.73111493761405,819.6058512349721,0.9016589120511258,1.040108948267731
2024-11-15,FB_B,IG_Z,22484.0,16355.0,0.04220853654282972,0.03083639033602871,949.0,504.0,0.07206629428458564,0.04584217909741867,68.0,23.0,1072.4211988010748,368.36008057499777,1.1300539502645677,0.7308731757440432
2024-11-16,FB_A,IG_Z,15147.0,9406.0,0.06567476502150472,0.026215776199992234,994.0,246.0,0.10197177971057665,0.037966275903882685,101.0,9.0,1186.9376282089431,148.43793025311743,1.1941022416588964,0.6034062205411278
2024-11-17,FB_C,IG_Z,16147.0,25802.0,0.03132361382450142,0.027792881520640654,505.0,717.0,0.05545150820582181,0.046991767253256475,28.0,33.0,412.76798214404937,408.1042776629281,0.8173623408793057,0.5691830929747951
2024-11-18,FB_B,IG_Z,5769.0,6352.0,0.04125555978420708,0.026308860011841795,238.0,167.0,0.08413892768242882,0.04542210005966678,20.0,7.0,219.4132388983054,143.64735557477863,0.9219043651189303,0.8601638058369978
2024-11-19,FB_C,IG_Z,22727.0,5932.0,0.033086840109854396,0.018480100896897778,751.0,109.0,0.05262532861468609,0.06661664805866814,39.0,7.0,505.21526308635174,84.83178643313826,0.67272338626678,0.7782732700287914
2024-11-20,FB_C,IG_X,19114.0,14913.0,0.024640363606176212,0.05170743212434925,470.0,771.0,0.0596407905067564,0.12047737502972389,28.0,92.0,298.15115298213027,928.5013621839372,0.6343641552811282,1.204281922417558
2024-11-21,FB_B,IG_Y,9358.0,12556.0,0.0352876289214417,0.0335416451079458,330.0,421.0,0.08282934329246285,0.08020462222976026,27.0,33.0,358.2637266020889,340.98689533249524,1.0856476563699664,0.8099451195546206
2024-11-22,FB_A,IG_X,16543.0,9498.0,0.06528706772872854,0.04696848378202738,1080.0,446.0,0.10769031673872367,0.12953482266886285,116.0,57.0,1164.7732096891534,503.4142527789921,1.0784937126751422,1.1287315084730765
2024-11-23,FB_B,IG_Z,30852.0,18956.0,0.04747486169728018,0.037134408677786994,1464.0,703.0,0.08237878196354403,0.04861110125103693,120.0,34.0,1575.30812741296,457.9742637847948,1.0760301416755191,0.6514569897365502
2024-11-24,FB_A,IG_X,13908.0,27729.0,0.06524605249001919,0.056987194500843316,907.0,1580.0,0.1389961709124094,0.09232951323281101,126.0,145.0,1048.628574625835,1566.1350682808127,1.1561505784187818,0.9912247267600081
2024-11-25,FB_C,IG_Z,22625.0,17865.0,0.02077876033375331,0.03257312568473206,470.0,581.0,0.05644453667979395,0.040490972872599396,26.0,23.0,360.1656625860545,322.2286456659138,0.7663099203958607,0.5546104056211941
2024-11-26,FB_A,IG_Z,6125.0,13569.0,0.06674239255661304,0.024307274865322352,408.0,329.0,0.11778851107433343,0.04744281920877251,48.0,15.0,484.5697673623403,198.10283922168986,1.1876709984371085,0.6021362894276288
2024-11-27,FB_A,IG_X,15793.0,21823.0,0.06239052400072606,0.05286294258988031,985.0,1153.0,0.1230617995980456,0.09627610496584481,121.0,111.0,1129.877152202252,1180.3344530236598,1.1470834032510173,1.0237072445998783
2024-11-28,FB_A,IG_Z,11764.0,8857.0,0.061267907014252804,0.02273847987793447,720.0,201.0,0.13933363073656907,0.06790260505296172,100.0,13.0,748.978553440106,119.94705235151149,1.040247990889036,0.5967515042363756
2024-11-29,FB_C,IG_Y,17323.0,4340.0,0.032492280962290634,0.031939313419308495,562.0,138.0,0.04966405105743052,0.09067395591271092,27.0,12.0,406.80523088863976,157.91938591068373,0.7238527240011383,1.1443433761643749
2024-11-30,FB_C,IG_Z,23440.0,19735.0,0.03728866493736728,0.021580632748831676,874.0,425.0,0.06725128442129735,0.040731488017110906,,17.0,756.441532498601,286.2175502490716,0.8654937442775755,0.6734530594095803
2024-12-01,FB_A,IG_Y,24767.0,26995.0,0.061738730131178136,0.045950280905929716,1529.0,1240.0,0.12863938774166897,0.08363218134071664,196.0,103.0,1936.1937399383614,994.6406775643547,1.2663137605875483,0.8021295786809313
2024-12-02,FB_A,IG_Y,17640.0,12491.0,0.061619007597763585,0.04355091610367552,1086.0,543.0,0.12429297667172264,0.08885796628438289,134.0,48.0,1210.3358390650535,450.49067834623236,1.1144897228959978,0.829632925131183
2024-12-03,FB_B,IG_Z,12843.0,4138.0,0.05481358314131531,0.02893857751970954,703.0,119.0,0.07354313358546576,0.06765115715627193,51.0,8.0,691.7808585880219,93.42467366905427,0.9840410506230753,0.7850812913365905
2024-12-04,FB_A,IG_X,19210.0,4358.0,0.06513460334137136,0.05450179745733536,1251.0,237.0,0.12707489103310304,0.12526541396701643,158.0,,1347.8009928971735,219.371326062382,1.077378891204775,0.9256174095459156
2024-12-05,FB_B,IG_Y,21456.0,13714.0,0.043845876109022706,0.048448685673122494,940.0,664.0,0.07256378844144701,0.08060768904552855,68.0,53.0,831.0999026552182,727.0625049654913,0.8841488326119342,1.0949736520564628
2024-12-06,FB_A,IG_X,15106.0,5627.0,0.06414794000065856,0.046454698955573366,969.0,261.0,0.12384570598199587,0.1209861047917207,120.0,31.0,977.9330514664009,335.2805665123582,1.0092188353626428,1.284599871694859
2024-12-07,FB_B,IG_Y,13245.0,25994.0,0.04278460943383577,0.03561201626475832,566.0,925.0,0.0995832470888697,0.0824857901531034,56.0,76.0,655.8234188991134,785.0465456469309,1.158698619963098,0.8486989682669523
2024-12-08,FB_C,IG_Z,9713.0,11705.0,0.024577509249669977,0.02499875707141428,238.0,292.0,0.04843879562479801,0.05210815560182161,11.0,15.0,162.8592745151311,213.17112737141238,0.6842826660299626,0.7300381074363438
2024-12-09,FB_A,IG_Z,22091.0,17283.0,0.06193703753775519,0.03364851624425576,1368.0,581.0,0.13366488030171095,0.034589678333527676,182.0,20.0,1492.5065374596327,324.6940464192551,1.0910135507745853,0.5588537804117988
2024-12-10,FB_A,IG_Y,,10652.0,0.06856364196227903,0.049850292403239425,,531.0,0.10121415222132016,0.06504550632064608,,34.0,1766.7146705892458,534.3368517320617,1.1118405730580527,1.0062840898908885
2024-12-11,FB_A,IG_Z,11704.0,6151.0,0.06858279040030925,0.022813410295143062,802.0,140.0,0.13375251454633225,0.0511813446008983,107.0,7.0,842.8725093998936,100.17985925094499,1.0509632286781716,0.7155704232210356
2024-12-12,FB_A,IG_Y,8713.0,13429.0,0.0568381055621098,0.04748614668274161,495.0,637.0,0.1184131620257106,0.07075446179916027,58.0,45.0,621.5740508699099,546.5608971626764,1.2557051532725452,0.8580233864406223
